개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,주소,구정보,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3080000,3080000-102-2021-00003,2021-11-25,,1,영업/정상,1,영업,,,,,,62.79,142-878,서울특별시 강북구 수유동 229-2 덕인빌딩 ,강북구,1073,지중해,2021-11-25 17:11,I,22:44.0,룸살롱,202151.4143,459525.9161,룸살롱,0,0,유흥업소밀집지역,,,0,0,0,0,0,,0,0,Y,62.79,,,
3080000,3080000-102-2024-00001,2024-01-17,,1,영업/정상,1,영업,,,,,,120.69,142-878,서울특별시 강북구 수유동 191-20 ,강북구,1074,메이드,2024-01-17 11:00,I,16:25.0,룸살롱,202167.0944,459552.5263,룸살롱,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,Y,120.69,,,
3080000,3080000-102-2000-08249,2000-08-22,,1,영업/정상,1,영업,,,,,,79.18,142-891,서울특별시 강북구 수유동 47-69 ,강북구,1081,제우스,2022-06-30 11:29,U,40:00.0,기타,201926.5046,459160.7636,기타,0,0,,,,0,0,0,0,0,,0,0,N,79.18,,,
3080000,3080000-102-2001-08812,2001-12-19,,1,영업/정상,1,영업,,,,,02 9451562,75.26,142-803,서울특별시 강북구 미아동 160-19번지 지상2층 ,강북구,1128,춘자,2018-04-19 10:31,I,59:59.0,룸살롱,202033.6166,458951.6122,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,75.26,,,
3080000,3080000-102-2020-00001,2020-06-23,,1,영업/정상,1,영업,,,,,,90.36,142-878,서울특별시 강북구 수유동 191-30 몽모텔 ,강북구,1074,황궁,2023-09-12 15:56,U,40:00.0,룸살롱,202278.4652,459687.0271,룸살롱,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,Y,90.36,,,
3080000,3080000-102-2021-00002,2021-07-07,,1,영업/정상,1,영업,,,,,,72.96,142-878,서울특별시 강북구 수유동 229-35 ,강북구,1073,첼로,2024-05-07 20:10,U,40:00.0,기타,202139.6263,459534.5237,기타,0,0,기타,,상수도전용,0,0,0,0,0,,0,0,Y,72.96,,,
3080000,3080000-102-2021-00001,2021-06-30,,1,영업/정상,1,영업,,,,,,90.42,142-891,서울특별시 강북구 수유동 7-4 ,강북구,1081,뉴욕 노래주점,2024-10-07 15:31,U,40:00.0,룸살롱,201946.3111,459304.7718,룸살롱,0,0,기타,,,0,0,0,0,0,,0,0,Y,90.42,,,
3080000,3080000-102-2020-00002,2020-10-21,,1,영업/정상,1,영업,,,,,,69.58,142-878,서울특별시 강북구 수유동 229-2 덕인빌딩 ,강북구,1073,나인 노래주점,2024-10-22 10:30,U,40:00.0,룸살롱,202151.4143,459525.9161,룸살롱,,,유흥업소밀집지역,,,,,,,,,,,Y,69.58,,,
3080000,3080000-102-2022-00003,2022-07-28,,1,영업/정상,1,영업,,,,,,82.7,142-891,서울특별시 강북구 수유동 45-1 평익타워 ,강북구,1081,골드,2024-10-23 16:34,U,40:00.0,룸살롱,201933.2109,459282.7969,룸살롱,0,0,유흥업소밀집지역,,,0,0,0,0,0,,0,0,Y,82.7,,,
3080000,3080000-102-2022-00002,2022-07-08,,1,영업/정상,1,영업,,,,,,57.13,142-878,서울특별시 강북구 수유동 229-37 ,강북구,1073,솜사탕,2022-07-08 18:05,I,22:29.0,기타,202128.4725,459521.0232,기타,0,0,,,,0,0,0,0,0,,0,0,Y,57.13,,,
3080000,3080000-102-2022-00001,2022-05-11,,1,영업/정상,1,영업,,,,,,72.17,142-867,서울특별시 강북구 번동 446-46 ,강북구,1062,인스타,2022-05-11 14:44,I,22:32.0,기타,202210.9235,459473.0937,기타,0,0,,,,0,0,0,0,0,,0,0,N,72.17,,,
3080000,3080000-102-2024-00004,2024-11-19,,1,영업/정상,1,영업,,,,,,100,142-867,서울특별시 강북구 번동 446-24 홍승빌딩 ,강북구,1062,다이아주점,2024-11-19 18:02,I,11:58.0,기타,202177.7493,459450.651,기타,0,0,기타,,,0,0,0,0,0,,0,0,Y,100,,,
3080000,3080000-102-2023-00001,2023-08-25,,1,영업/정상,1,영업,,,,,,90.14,142-878,서울특별시 강북구 수유동 191-29 피카소모텔 지하1층 ,강북구,1074,엠비씨(MBC) 노래주점,2023-08-25 12:18,I,18:30.0,기타,202268.5112,459679.7682,기타,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,Y,90.14,,,
3080000,3080000-102-2019-00001,2019-02-26,,1,영업/정상,1,영업,,,,,,178.76,142-878,서울특별시 강북구 수유동 230-7 효성인텔리안오피스텔 ,강북구,1073,터널,2024-06-05 10:15,U,40:00.0,룸살롱,201996.7726,459341.4123,룸살롱,,,,,상수도전용,,,,,,,,,Y,178.76,,,
3080000,3080000-102-2019-00002,2019-12-26,,1,영업/정상,1,영업,,,,,,94,142-878,서울특별시 강북구 수유동 229-9 ,강북구,1073,블루문,2024-05-10 9:26,U,40:00.0,룸살롱,202130.7758,459480.5415,룸살롱,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,Y,94,,,
3080000,3080000-102-2024-00002,2024-05-09,,1,영업/정상,1,영업,,,,,,325.59,142-878,서울특별시 강북구 수유동 229-5 정우빌딩 ,강북구,1073,님과함께7080,2024-06-20 15:52,U,40:00.0,기타,202139.3266,459501.1472,기타,0,0,,,상수도전용,0,0,0,0,0,,0,0,Y,325.59,,,
3080000,3080000-102-2024-00003,2024-05-09,,1,영업/정상,1,영업,,,,,,153.93,142-878,서울특별시 강북구 수유동 229-5 정우빌딩 ,강북구,1073,골든블루,2025-02-13 11:28,U,40:00.0,기타,202139.3266,459501.1472,기타,0,0,,,상수도전용,0,0,0,0,0,,0,0,Y,153.93,,,
3080000,3080000-102-1990-02343,1990-01-19,,1,영업/정상,1,영업,,,,,02 9888536,152.37,142-803,서울특별시 강북구 미아동 189-7번지 ,강북구,1128,유람선,2018-11-19 14:10,U,37:04.0,룸살롱,202056.0549,458898.7984,룸살롱,,,,,,,,,,,,,,Y,152.37,,,
3080000,3080000-102-1993-02342,1993-12-09,,1,영업/정상,1,영업,,,,,02 9811785,191.9,142-805,서울특별시 강북구 미아동 60-5번지 (지하1층) ,강북구,,락희,2018-11-19 14:11,U,37:04.0,스텐드바,202536.5419,456758.8137,스텐드바,0,0,유흥업소밀집지역,갑,상수도전용,,,,,,,,,Y,191.9,,,
3080000,3080000-102-2013-00001,2013-07-09,,1,영업/정상,1,영업,,,,,02  902 5550,78.3,142-878,서울특별시 강북구 수유동 191-15 ,강북구,1074,빠리,2022-04-25 16:56,U,40:00.0,룸살롱,202206.6782,459574.0708,룸살롱,,,기타,기타,상수도전용,,,,,,,,,Y,78.3,,,
3080000,3080000-102-1980-02322,1980-09-02,,1,영업/정상,1,영업,,,,,02 9891122,175.52,142-804,서울특별시 강북구 미아동 42-212번지 ,강북구,1220,황진이,2018-11-19 14:09,U,37:04.0,룸살롱,202676.4918,456377.652,룸살롱,,,,,,,,,,,,,,Y,175.52,,,
3080000,3080000-102-2010-00001,2010-04-13,,1,영업/정상,1,영업,,,,,,104.13,142-803,서울특별시 강북구 미아동 160-13 지하1층 ,강북구,1128,썸노래클럽,2023-09-18 15:35,U,40:00.0,룸살롱,202028.4766,459003.0817,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,104.13,,,
3080000,3080000-102-1971-02368,1971-12-02,,1,영업/정상,1,영업,,,,,02 9941673,138.77,142-876,서울특별시 강북구 수유동 173-14 지하1층 ,강북구,1054,술마시는보물섬노래장,2022-11-03 13:27,U,40:00.0,룸살롱,202495.4231,459915.7769,룸살롱,4,8,기타,갑,상수도전용,0,0,0,0,0,,0,0,Y,138.77,,,
3080000,3080000-102-1973-02344,1973-01-12,,1,영업/정상,1,영업,,,,,02 9808093,268.6,142-810,서울특별시 강북구 미아동 202-1번지 (지하1층) ,강북구,1118,보물섬스텐드바,2019-04-08 17:13,U,40:00.0,스텐드바,202054.8361,458707.6065,스텐드바,,,,,,,,,,,,,,Y,268.6,,,
3080000,3080000-102-2010-00003,2010-10-22,,1,영업/정상,1,영업,,,,,,140.24,142-878,서울특별시 강북구 수유동 229-35번지 지하1층 ,강북구,1073,게코노래타운,2019-03-25 15:40,U,40:00.0,간이주점,202139.6263,459534.5237,간이주점,,,기타,,상수도전용,,,,,,,,,N,140.24,,,
3080000,3080000-102-2011-00001,2011-02-16,,1,영업/정상,1,영업,,,,,070 40852092,134.55,142-878,서울특별시 강북구 수유동 229-2 ,강북구,1073,더 킹,2023-07-25 14:28,U,40:00.0,룸살롱,202151.4143,459525.9161,룸살롱,,,,,,,,,,,,,,N,134.55,,,
3080000,3080000-102-1986-02371,1986-01-29,,1,영업/정상,1,영업,,,,,,354.64,142-803,서울특별시 강북구 미아동 189-23번지 (지하1층) ,강북구,1128,수평선스탠드바주점,2018-11-19 14:10,U,37:04.0,스텐드바,202068.8987,458857.0067,스텐드바,,,,,,,,,,,,,,Y,354.64,,,
3080000,3080000-102-2011-00002,2011-11-18,,1,영업/정상,1,영업,,,,,,115.23,142-864,서울특별시 강북구 번동 418-10 동국빌딩 ,강북구,1063,민트,2025-02-03 14:30,U,40:00.0,기타,202281.8309,459505.0687,기타,0,0,유흥업소밀집지역,,,0,0,0,0,0,,0,0,N,115.23,,,
3080000,3080000-102-2000-00030,2000-05-06,,1,영업/정상,1,영업,,,,,02 9082849,130.68,142-878,서울특별시 강북구 수유동 191-61 ,강북구,1074,카지노,2021-07-12 14:35,U,40:00.0,룸살롱,202197.8326,459611.8664,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,0,0,0,0,0,,0,0,Y,130.68,,,
3080000,3080000-102-2000-01808,2000-03-07,,1,영업/정상,1,영업,,,,,02 9910018,82.1,142-872,서울특별시 강북구 수유동 2-9번지 ,강북구,1080,주주노래주점,2018-11-19 14:13,U,37:04.0,룸살롱,201924.1222,459334.9041,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,Y,82.1,,,
3080000,3080000-102-2000-07828,2000-03-08,,1,영업/정상,1,영업,,,,,02 9920922,80.79,142-867,서울특별시 강북구 번동 449-2 ,강북구,1062,똥광노래,2022-03-02 10:03,U,40:00.0,카바레,202077.21,459240.1583,카바레,0,0,,,,,,,,,,,,N,80.79,,,
3080000,3080000-102-2013-00003,2013-07-23,,1,영업/정상,1,영업,,,,,,73.71,142-891,서울특별시 강북구 수유동 47-63,강북구,1081,바나나 룸,2025-03-04 17:44,U,06:00.0,기타,201747.59,459153.2677,,,,,,,,,,,,,,,,,,,
3080000,3080000-102-2000-07948,2000-03-29,,1,영업/정상,1,영업,,,,,02 9035550,121.63,142-878,서울특별시 강북구 수유동 191-67 ,강북구,1074,왕과비,2022-09-26 13:32,U,40:00.0,룸살롱,202188.319,459619.8116,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,121.63,,,
3080000,3080000-102-2000-00029,2000-04-12,,1,영업/정상,1,영업,,,,,02 9823344,148.3,142-804,서울특별시 강북구 미아동 41-10 ,강북구,1220,폭스(FOX),2022-01-03 17:26,U,40:00.0,룸살롱,202684.3739,456417.0525,룸살롱,,,,,,,,,,,,,,Y,148.3,,,
3080000,3080000-102-2000-08082,2000-05-29,,1,영업/정상,1,영업,,,,,02 9994929,97.78,142-878,서울특별시 강북구 수유동 229-47번지 ,강북구,1073,놀이터,2019-01-21 11:34,U,40:00.0,카바레,202082.6164,459547.0772,카바레,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,97.78,,,
3080000,3080000-102-2014-00001,2014-04-18,,1,영업/정상,1,영업,,,,,02  905 5551,130.64,142-878,서울특별시 강북구 수유동 229-2 5층 ,강북구,1073,슈퍼스타 케이,2024-04-30 15:05,U,40:00.0,기타,202151.4143,459525.9161,기타,,,기타,,상수도전용,,,,,,,,,N,130.64,,,
3080000,3080000-102-2015-00001,2015-10-22,,1,영업/정상,1,영업,,,,,,139.4,142-803,서울특별시 강북구 미아동 160-8 ,강북구,1128,궁전 노래주점,2021-11-17 15:10,U,40:00.0,룸살롱,202047.1011,459067.0642,룸살롱,0,0,기타,,상수도전용,0,0,0,0,0,,0,0,N,139.4,,,
3090000,3090000-102-1999-04862,1999-11-12,,1,영업/정상,1,영업,,,,,02 9049920,112.5,132-898,서울특별시 도봉구 창동 13 ,도봉구,1414,아레나,2023-09-18 17:29,U,40:00.0,룸살롱,204317.2649,461224.0141,룸살롱,,,,,상수도전용,,,,,,,,,Y,112.5,,,
3090000,3090000-102-2024-00001,2024-09-10,,1,영업/정상,1,영업,,,,,,206.73,132-898,서울특별시 도봉구 창동 13 ,도봉구,1414,명동주점,2024-09-10 10:38,I,13:22.0,카바레,204317.2649,461224.0141,카바레,0,0,,,,0,0,0,0,0,,0,0,Y,206.73,,,
3090000,3090000-102-2015-00001,2015-02-16,,1,영업/정상,1,영업,,,,,,39.09,132-898,서울특별시 도봉구 창동 13-2 B101호,도봉구,1414,창동노래타운,2022-09-16 17:38,U,40:00.0,기타,204357.3828,461235.7633,기타,,,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,39.09,,,
3090000,3090000-102-2012-00002,2012-07-05,,1,영업/정상,1,영업,,,,,,90.94,132-898,서울특별시 도봉구 창동 10-1번지 ,도봉구,1414,팝콘,2019-10-11 15:47,U,40:00.0,룸살롱,204354.5,461162.92,룸살롱,,,,,,,,,,,,,,Y,90.94,,,
3090000,3090000-102-2012-00003,2012-08-01,,1,영업/정상,1,영업,,,,,02  900 1366,98.95,132-898,서울특별시 도봉구 창동 13번지 ,도봉구,1414,두꺼비노래장,2020-04-07 11:25,U,40:00.0,노래클럽,204317.2649,461224.0141,노래클럽,,,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,98.95,,,
3090000,3090000-102-2017-00001,2017-07-28,,1,영업/정상,1,영업,,,,,,124.65,132-898,서울특별시 도봉구 창동 10-3번지 ,도봉구,1414,놀이터,2018-03-19 17:19,I,59:59.0,노래클럽,204397.0041,461175.402,노래클럽,,,기타,,상수도전용,,,,,,,,,Y,124.65,,,
3090000,3090000-102-2018-00001,2018-05-03,,1,영업/정상,1,영업,,,,,02 9032861,92,132-898,서울특별시 도봉구 창동 3-3 3층 303호,도봉구,1414,스타비어,2022-04-12 17:53,U,40:00.0,노래클럽,204263.7065,461207.2447,노래클럽,,,기타,,,,,,,,,,,Y,92,,,
3090000,3090000-102-2000-04983,2000-02-21,,1,영업/정상,1,영업,,,,,02 9001055,270.75,132-898,서울특별시 도봉구 창동 6-1 (지하1층) ,도봉구,1414,코리아,2025-01-09 10:26,U,40:00.0,룸살롱,204303.405,461147.92,룸살롱,,,,,,,,,,,,,,Y,270.75,,,
3090000,3090000-102-2011-00001,2011-06-29,,1,영업/정상,1,영업,,,,,02 9983300,97.4,132-898,"서울특별시 도봉구 창동 6번지 콤마빌딩 지하1층(2,3,4,5,6,7,25,26호) ",도봉구,1414,엠비씨(MBC)노래장,2019-12-05 16:43,U,40:00.0,기타,204279.415,461140.88,기타,,,,,상수도전용,,,,,,,,,Y,97.4,,,
3090000,3090000-102-2012-00001,2012-04-23,,1,영업/정상,1,영업,,,,,02  902 1441,70.23,132-898,서울특별시 도봉구 창동 6번지 콤마빌딩 2층 202호 ,도봉구,1414,폭스노래클럽,2019-03-13 13:29,U,40:00.0,기타,204279.415,461140.88,기타,,,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,70.23,,,
3090000,3090000-102-2000-05073,2000-05-02,,1,영업/정상,1,영업,,,,,02 9976433,182.52,132-899,서울특별시 도봉구 창동 16번지 지하1층 ,도봉구,1415,기모찌,2019-03-20 17:17,U,40:00.0,룸살롱,204462.8114,461156.2964,룸살롱,,,,,,,,,,,,,,Y,182.52,,,
3090000,3090000-102-2001-05657,2001-03-15,,1,영업/정상,1,영업,,,,,02 9973359,537.67,132-898,서울특별시 도봉구 창동 9-2번지 ,도봉구,1414,준코뮤직타운 창동점,2019-03-13 12:57,U,40:00.0,룸살롱,204383.7824,461131.4108,룸살롱,,,,,,,,,,,,,,Y,537.67,,,
3090000,3090000-102-2001-05551,2001-11-06,,1,영업/정상,1,영업,,,,,02 9026630,120.96,132-908,서울특별시 도봉구 창동 331-2번지 ,도봉구,1405,왕과비,2018-03-15 15:58,I,59:59.0,카바레,203996.8401,461075.8998,카바레,,,,,,,,,,,,,,Y,120.96,,,
3090000,3090000-102-2002-00002,2002-03-08,,1,영업/정상,1,영업,,,,,02996 9988,260.6,132-898,서울특별시 도봉구 창동 10-3번지 세정빌딩 ,도봉구,1414,신세계,2019-11-04 11:43,U,40:00.0,룸살롱,204397.0041,461175.402,룸살롱,,,,,상수도전용,,,,,,,,,Y,260.6,,,
3090000,3090000-102-2002-00004,2002-11-11,,1,영업/정상,1,영업,,,,,02 9912191,73.96,132-898,서울특별시 도봉구 창동 10-1 ,도봉구,1414,에스비에스,2020-12-14 13:39,U,40:00.0,룸살롱,204354.5,461162.92,룸살롱,0,0,유흥업소밀집지역,관리,상수도전용,,,,,,,,,Y,73.96,,,
3090000,3090000-102-2007-00001,2007-04-17,,1,영업/정상,1,영업,,,,,02 9980769,93.6,132-898,서울특별시 도봉구 창동 3-3번지 ,도봉구,1414,가왕,2019-12-19 17:37,U,40:00.0,룸살롱,204263.7065,461207.2447,룸살롱,0,0,,,,,,,,,,,,Y,93.6,,,
3090000,3090000-102-2007-00002,2007-07-04,,1,영업/정상,1,영업,,,,,232973535,81.31,132-898,서울특별시 도봉구 창동 3-4 ,도봉구,1414,엠비씨(M. B. C),2022-04-19 15:19,U,40:00.0,룸살롱,204285.3312,461213.5751,룸살롱,,,,,상수도전용,,,,,,,,,Y,81.31,,,
3090000,3090000-102-2007-00003,2007-07-10,,1,영업/정상,1,영업,,,,,,68.94,132-898,"서울특별시 도봉구 창동 3-3 콤마빌딩 지하층 1,2호 ",도봉구,1414,와와,2020-08-13 15:43,U,40:00.0,룸살롱,204263.7065,461207.2447,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,68.94,,,
3090000,3090000-102-1999-04654,1999-06-17,,1,영업/정상,1,영업,,,,,02 9955001,325.88,132-898,서울특별시 도봉구 창동 12-1 ,도봉구,1414,아바타,2023-11-01 15:58,U,40:00.0,룸살롱,204348.91,461195.825,룸살롱,,,,,,,,,,,,,,Y,325.88,,,
3100000,3100000-102-2018-00001,2018-11-16,,1,영업/정상,1,영업,,,,,,703.56,139-942,서울특별시 노원구 상계동 711-9 노블레스관광호텔 3층 ,노원구,1689,메이저,2024-04-09 15:16,U,40:00.0,룸살롱,205157.9475,461423.0451,룸살롱,,,,,상수도전용,,,,,,,,,Y,703.56,,,
3100000,3100000-102-1989-04958,1989-12-22,,1,영업/정상,1,영업,,,,,02  930 7068,1063.81,139-830,서울특별시 노원구 상계동 734-4번지 동방빌딩 ,노원구,1762,호박관광나이트클럽,2018-01-24 10:54,I,59:59.0,고고(디스코)클럽,205106.0147,461240.093,고고(디스코)클럽,,,,,,,,,,,,,,N,1063.81,,,
3100000,3100000-102-1999-05857,1999-04-06,,1,영업/정상,1,영업,,,,,02  934 3303,240.16,139-832,"서울특별시 노원구 상계동 724-3번지 지하1층 2,3,4호 ",노원구,1751,토마토,2019-10-21 14:08,U,40:00.0,룸살롱,205489.7619,461349.7597,룸살롱,0,0,유흥업소밀집지역,우수,상수도전용,,,,,,,,,N,240.16,,,
3100000,3100000-102-1999-05994,1999-04-16,,1,영업/정상,1,영업,,,,,02 9361658,364.58,139-832,서울특별시 노원구 상계동 728-1번지 지하1층 ,노원구,1751,뉴캐슬,2019-04-09 16:34,U,40:00.0,룸살롱,205341.2345,461208.9867,룸살롱,,,,,,,,,,,,,,N,364.58,,,
3100000,3100000-102-1999-04959,1999-10-20,,1,영업/정상,1,영업,,,,,02 9383377,889.03,139-942,서울특별시 노원구 상계동 711-13 ,노원구,1689,노원 별밤,2021-10-08 14:03,U,40:00.0,고고(디스코)클럽,205221.5392,461414.2189,고고(디스코)클럽,,,,,,,,,,,,,,N,889.03,,,
3100000,3100000-102-1999-06547,1999-12-09,,1,영업/정상,1,영업,,,,,02 9378001,506.88,139-942,서울특별시 노원구 상계동 705-0 ,노원구,1689,고구려노래클럽,2023-01-13 18:03,U,40:00.0,룸살롱,205027.0786,461291.305,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,506.88,,,
3100000,3100000-102-1999-06589,1999-12-29,,1,영업/정상,1,영업,,,,,02 9365858,241.44,139-942,서울특별시 노원구 상계동 710 문화빌딩 지하1층 ,노원구,1689,슈퍼모델,2023-06-27 15:34,U,40:00.0,룸살롱,205164.0545,461393.7487,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,241.44,,,
3100000,3100000-102-2000-06724,2000-03-04,,1,영업/정상,1,영업,,,,,239223922,126,139-942,서울특별시 노원구 상계동 707-1번지 ,노원구,1689,청노루,2019-08-13 11:33,U,40:00.0,룸살롱,205088.6421,461372.8509,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,126,,,
3100000,3100000-102-2000-06842,2000-04-26,,1,영업/정상,1,영업,,,,,02 9398184,160.68,139-942,서울특별시 노원구 상계동 706-1 2층 ,노원구,1689,피터팬,2023-06-02 16:27,U,40:00.0,룸살롱,205084.1465,461402.6071,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,160.68,,,
3100000,3100000-102-2000-07041,2000-08-10,,1,영업/정상,1,영업,,,,,02 9337154,176.8,139-942,서울특별시 노원구 상계동 709-1번지 은성빌딩 ,노원구,1689,럭셔리,2019-10-24 11:24,U,40:00.0,룸살롱,205114.4073,461315.444,룸살롱,,,,,,,,,,,,,,N,176.8,,,
3100000,3100000-102-2001-07699,2001-07-20,,1,영업/정상,1,영업,,,,,02 9330033,371.03,139-832,서울특별시 노원구 상계동 724-2 프린스빌딩 ,노원구,1751,준코뮤직타운 노원점,2021-06-04 16:07,U,40:00.0,룸살롱,205462.4104,461341.9135,룸살롱,,,기타,지도,상수도전용,,,,,,,,,N,371.03,,,
3100000,3100000-102-2002-00003,2002-08-13,,1,영업/정상,1,영업,,,,,02 9370018,60.01,139-942,서울특별시 노원구 상계동 707-3 지하1층 ,노원구,1689,넘버원(NO.1),2022-10-04 10:48,U,40:00.0,룸살롱,205115.5754,461380.3873,룸살롱,,,,,,,,,,,,,,N,60.01,,,
3100000,3100000-102-2003-00001,2003-10-06,,1,영업/정상,1,영업,,,,,9515472,110.49,139-942,서울특별시 노원구 상계동 708-2 ,노원구,1689,골드러쉬 (GOLD RUSH),2024-08-28 11:22,U,40:00.0,룸살롱,205111.675,461350.729,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,110.49,,,
3100000,3100000-102-2003-00002,2003-10-30,,1,영업/정상,1,영업,,,,,9306317,101.83,139-942,서울특별시 노원구 상계동 704-3 유남빌딩 지하 ,노원구,1689,갤럭시클럽,2025-01-17 17:15,U,40:00.0,룸살롱,205060.885,461336.51,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,101.83,,,
3100000,3100000-102-2003-00003,2003-11-08,,1,영업/정상,1,영업,,,,,02  951 3865,82.05,139-832,서울특별시 노원구 상계동 724-1 길빌딩 ,노원구,1751,엠(M)노래주점,2024-05-10 16:46,U,40:00.0,룸살롱,205439.3207,461335.3566,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,82.05,,,
3100000,3100000-102-2005-00001,2005-06-29,,1,영업/정상,1,영업,,,,,9356072,67.6,139-942,서울특별시 노원구 상계동 708 ,노원구,1689,SBS노래바,2024-01-04 16:52,U,40:00.0,룸살롱,205083.9895,461342.9809,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,67.6,,,
3100000,3100000-102-2005-00002,2005-11-02,,1,영업/정상,1,영업,,,,,9306 257,940.07,139-942,서울특별시 노원구 상계동 711-9 지하2층 ,노원구,1689,스타 나이트,2025-02-26 17:34,U,40:00.0,관광호텔나이트(디스코),205157.9475,461423.0451,관광호텔나이트(디스코),0,0,,,,0,0,0,0,0,,0,0,N,940.07,,,
